시도교육청,교육지원청,학교명,학교급,설립구분,학교특성,개교기념일,학교도로명 주소,전화번호,홈페이지 주소,24년 학생수,24년 1인당 기본적 교육활동비,24년 1인당 선택적 교육활동비,24년 1인당 교육비,23년 학생수,23년 1인당 기본적 교육활동비,23년 1인당 선택적 교육활동비,23년 1인당 교육비,22년 학생수,22년 1인당 기본적 교육활동비,22년 1인당 선택적 교육활동비,22년 1인당 교육비
경기도교육청,경기도포천교육지원청,포담초등학교,초등학교,공립,,20220301.0,경기도 포천시 영중면 양문로 163,031-538-0903,http://podam-e.goepc.kr,99.0,2191630.9090909087,1491679.898989899,3683310.808080808,127.0,2180792.677165354,1235073.622047244,3415866.2992125982,134.0,2338848.1343283583,1407614.4776119404,3746462.611940298
경기도교육청,경기도시흥교육지원청,포리초등학교,초등학교,공립,,19531117.0,경기도 시흥시 신현로202번길 31,"070-7097-2576, 070-7097-2579",https://pori-e.goesh.kr,123.0,795249.430894309,735077.1544715447,1530326.5853658535,137.0,546220.7299270073,418598.02919708024,964818.7591240876,168.0,682533.8095238095,228126.78571428568,910660.5952380951
경기도교육청,경기도군포의왕교육지원청,포일초등학교,초등학교,공립,,20110301.0,경기도 의왕시 포일세거리로 51,031-341-5003,http://poilcho.goegu.kr,472.0,733146.091101695,689230.0,1422376.0911016949,528.0,802533.1439393939,544837.5568181818,1347370.7007575757,563.0,704032.3623445826,539727.1047957371,1243759.4671403198
경기도교육청,경기도포천교육지원청,포천노곡초등학교,초등학교,공립,,19620520.0,경기도 포천시 이동면 성장로869번길 4,031-535-0551,http://happynogok-e.goepc.kr,40.0,4942526.25,1695680.25,6638206.5,58.0,2197040.8620689656,858091.8965517242,3055132.7586206896,51.0,2267750.7843137253,675195.0980392157,2942945.8823529407
경기도교육청,경기도포천교육지원청,포천삼정초등학교,초등학교,공립,,19210401.0,경기도 포천시 신북면 청신로947번길 17,031-535-6474,http://pcsj-e.goepc.kr,9.0,11131888.888888888,6862555.555555556,17994444.444444444,14.0,8395134.285714285,2873225.0,11268359.285714284,16.0,5574547.5,2516178.75,8090726.25
경기도교육청,경기도포천교육지원청,포천초등학교,초등학교,공립,,19110901.0,경기도 포천시 신읍길 40,031-534-3963,https://pocheon-e.goepc.kr/,792.0,479304.1792929293,590552.1843434343,1069856.3636363635,833.0,525065.3661464585,628932.9531812725,1153998.3193277312,861.0,383266.5969802555,371339.1173054588,754605.7142857142
경기도교육청,경기도이천교육지원청,표교초등학교,초등학교,공립,,19440401.0,경기도 이천시 마장면 중부대로609번길 28-1,031-636-8276,https://icpyogyo.goeic.kr,54.0,1880979.4444444445,1741704.8148148148,3622684.2592592593,59.0,1883340.1694915253,1175728.813559322,3059068.9830508474,63.0,620989.5238095238,1340156.6666666667,1961146.1904761903
경기도교육청,경기도동두천양주교육지원청,푸른샘초등학교,초등학교,공립,,20250301.0,경기도 양주시 회천중앙로 192,0315607500,http://prs-e.goedy.kr,,,,,,,,,,,,
경기도교육청,경기도김포교육지원청,푸른솔초등학교,초등학교,공립,,20120607.0,경기도 김포시 김포한강2로 306,031-996-3963,https://pureunsol-e.gpoe.kr,1225.0,276623.73061224486,374784.53061224485,651408.2612244899,1327.0,332894.79276563675,317834.7776940468,650729.5704596833,1419.0,294342.50880902045,265667.1035940803,560009.6124031008
경기도교육청,경기도화성오산교육지원청,푸른초등학교,초등학교,공립,,20080301.0,경기도 화성시 동탄구 동탄공원로 21-38,031-8003-1051,http://pureun-e.goehs.kr,1226.0,390769.56769983686,392801.0603588906,783570.6280587276,1325.0,395734.8150943396,287758.6264150944,683493.441509434,1410.0,370032.21985815605,254065.52482269504,624097.7446808511
경기도교육청,경기도용인교육지원청,풍덕초등학교,초등학교,공립,,19950301.0,경기도 용인시 수지구 수지로 367,031-261-0052,pungduk-e.goeyi.kr,1190.0,238765.85714285716,470744.6470588236,709510.5042016808,1193.0,263858.0720871752,413968.4409052808,677826.5129924561,1152.0,304245.7986111111,298535.50347222225,602781.3020833334
경기도교육청,경기도고양교육지원청,풍동초등학교,초등학교,공립,,20060901.0,경기도 고양시 일산동구 숲속마을로 14-43,031-932-8737,https://poongdong-e.goegy.kr,365.0,621959.2876712328,645919.6712328767,1267878.9589041094,380.0,657679.9210526316,460912.78947368416,1118592.7105263155,416.0,619178.1730769231,441733.3653846154,1060911.5384615385
경기도교육청,경기도김포교육지원청,풍무초등학교,초등학교,공립,,19990301.0,경기도 김포시 풍무로96번길 71,031-983-9686,https://pungmu-e.gpoe.kr,924.0,388635.3354978354,389581.02813852805,778216.3636363635,1052.0,412060.6368821293,261532.33840304185,673592.9752851711,1123.0,352018.8067675868,207344.36331255565,559363.1700801424
경기도교육청,경기도고양교육지원청,풍산초등학교,초등학교,공립,,20020302.0,경기도 고양시 일산동구 숲속마을로 51,031-908-8471,pungsan-e.goegy.kr,662.0,597171.8882175226,663421.8731117825,1260593.7613293051,743.0,555252.4764468372,519301.5881561238,1074554.0646029613,829.0,517388.28709288297,424095.07840772014,941483.3655006032
경기도교육청,경기도구리남양주교육지원청,풍양초등학교,초등학교,공립,,19580401.0,경기도 남양주시 진접읍 내각1로 31-1,031-571-2214,http://poongyang-e.goegn.kr,183.0,920642.9508196722,624175.737704918,1544818.68852459,215.0,917859.0697674417,398415.8604651162,1316274.9302325582,234.0,664949.7435897436,270349.18803418806,935298.9316239315
경기도교육청,경기도용인교육지원청,풍천초등학교,초등학교,공립,,20010820.0,경기도 용인시 수지구 진산로66번길 20,031-272-4745,pung1000-e.goeyi.kr,1114.0,302910.6373429084,384432.03770197486,687342.6750448833,1196.0,298440.0668896321,257887.87625418056,556327.9431438127,1257.0,358403.46857597446,216847.8599840891,575251.3285600636
경기도교육청,경기도화성오산교육지원청,필봉초등학교,초등학교,공립,,20110501.0,경기도 오산시 수청로 124,031-372-5714,https://philbong-e.goehs.kr/philbong-e/main.do,707.0,382803.5360678925,332075.2333804809,714878.7694483735,785.0,400002.4585987261,334311.49044585985,734313.9490445859,842.0,379342.96912114014,252541.41330166272,631884.3824228029
경기도교육청,경기도화성오산교육지원청,하길초등학교,초등학교,공립,,20160401.0,경기도 화성시 만세구 향남읍 상신하길로 273번길 45,031-8077-6400,https://hagil-e.goehs.kr/,1451.0,255931.88146106133,379037.9531357684,634969.8345968297,1426.0,329717.5806451613,346743.7307152875,676461.3113604488,1383.0,328344.37454808387,232357.81634128705,560702.1908893709
경기도교육청,경기도광주하남교육지원청,하남천현초등학교,초등학교,공립,,19940501.0,경기도 하남시 천현로 45,031-790-7004,http://chhn-e.goegh.kr,208.0,1020970.6730769232,1261324.423076923,2282295.096153846,248.0,816901.8145161291,848709.8387096775,1665611.6532258063,282.0,821260.4609929076,648018.9361702128,1469279.3971631206
경기도교육청,경기도광주하남교육지원청,하남초등학교,초등학교,공립,,19950306.0,경기도 하남시 천현로 109,031-793-8033, https://hanam-e.goegh.kr,436.0,564125.3440366973,593839.3577981652,1157964.7018348626,491.0,672494.2769857433,510481.32382892055,1182975.600814664,535.0,472233.5327102804,368790.7289719626,841024.2616822432
경기도교육청,경기도광주하남교육지원청,하남풍산초등학교,초등학교,공립,,20080301.0,경기도 하남시 덕풍북로 100,031-795-2805,https://hnps-e.goegh.kr/,503.0,610370.8946322068,567256.958250497,1177627.8528827038,523.0,722687.8011472275,446127.8776290631,1168815.6787762907,565.0,434462.8849557522,507012.778761062,941475.6637168142
경기도교육청,경기도김포교육지원청,하늘빛초등학교,초등학교,공립,,20130501.0,경기도 김포시 김포한강11로 374,031-996-7064,https://haneulbit-e.gpoe.kr,1512.0,296468.1150793651,292954.44444444444,589422.5595238095,1532.0,306270.7767624021,307035.9334203656,613306.7101827676,1492.0,280808.58579088474,224478.70643431635,505287.29222520103
경기도교육청,경기도고양교육지원청,하늘초등학교,초등학교,공립,,20070901.0,경기도 고양시 일산동구 하늘마을1로 46,031-975-8971,https://haneul-e.goegy.kr,565.0,586723.1681415929,607404.6017699115,1194127.7699115044,618.0,556502.6213592233,559495.6634304207,1115998.284789644,631.0,337339.6830427892,418613.3122028526,755952.9952456418
경기도교육청,경기도구리남양주교육지원청,하랑초등학교,초등학교,공립,,20210501.0,경기도 남양주시 백봉로 92,031-570-7200,http://harang-e.goegn.kr,791.0,610722.0733249051,689308.01517067,1300030.0884955751,753.0,661117.8751660027,462198.2204515272,1123316.09561753,694.0,556520.0864553314,485661.3688760807,1042181.455331412
경기도교육청,경기도김포교육지원청,하성초등학교,초등학교,공립,,19270601.0,경기도 김포시 하성면 애기봉로 857,031-988-7250,https://hasung-e.gpoe.kr/hasung-e/main.do,134.0,1139073.5074626866,2054857.3880597013,3193930.895522388,140.0,1414511.142857143,1642470.5714285714,3056981.7142857146,137.0,1265454.8175182482,1221556.496350365,2487011.313868613
경기도교육청,경기도광명교육지원청,하안남초등학교,초등학교,공립,,19910301.0,경기 광명시 금당로 71,02-893-2084,https://haannam-e.goegm.kr/haannam-e/main.do,244.0,1032971.106557377,1329410.5327868853,2362381.6393442624,287.0,973310.8710801393,491524.21602787456,1464835.087108014,321.0,706545.5763239876,338586.26168224297,1045131.8380062304
경기도교육청,경기도광명교육지원청,하안북초등학교,초등학교,공립,,19880206.0,경기도 광명시 가림로 18,02-898-5130,https://haanbuk-e.goegm.kr,280.0,1365323.0357142857,857597.9285714285,2222920.964285714,317.0,965961.1356466876,667186.8138801262,1633147.9495268138,352.0,756288.7784090908,516434.8295454545,1272723.6079545454
경기도교육청,경기도광명교육지원청,하안초등학교,초등학교,공립,,19880206.0,경기도 광명시 안현로 16,02-2054-3103,https://haan-e.goegm.kr/haan-e/main.do,346.0,1430312.7167630058,865231.7919075144,2295544.50867052,378.0,1564904.5238095238,676128.9947089948,2241033.5185185187,413.0,1109614.430992736,489099.95157384983,1598714.382566586
경기도교육청,경기도성남교육지원청,하원초등학교,초등학교,공립,,19830622.0,경기도 성남시 중원구 광명로 396,031-731-6073,https://hw-e.goesn.kr,527.0,468031.0815939279,466773.87096774194,934804.9525616696,507.0,542068.3037475345,638478.875739645,1180547.1794871795,435.0,373175.4252873563,309763.7931034483,682939.2183908046
경기도교육청,경기도광명교육지원청,하일초등학교,초등학교,공립,,19920710.0,경기도 광명시 철망산로 68,02-896-0149,khail-e.goegm.kr,312.0,519409.2307692308,510201.9871794872,1029611.217948718,337.0,581525.87537092,385785.8160237389,967311.6913946589,367.0,469285.25885558577,289487.68392370566,758772.9427792915
경기도교육청,경기도시흥교육지원청,하중초등학교,초등학교,공립,,19990601.0,경기도 시흥시 하중로209번길 10,031-365-7700,https://hajung-e.goesh.kr,310.0,767567.2580645161,480607.3548387097,1248174.6129032257,351.0,701758.1481481482,303360.6552706553,1005118.8034188036,392.0,757641.1479591837,207030.1275510204,964671.275510204
경기도교육청,경기도성남교육지원청,하탑초등학교,초등학교,공립,,19930701.0,경기도 성남시 분당구 양현로 262,031-705-0982,https://hatap-e.goesn.kr,636.0,426808.06603773584,582415.9591194969,1009224.0251572328,661.0,526661.467473525,521502.2995461422,1048163.7670196672,718.0,529795.9470752089,304468.18941504176,834264.1364902507
경기도교육청,경기도화성오산교육지원청,학동초등학교,초등학교,공립,,20061201.0,경기도 화성시 동탄지성로 79-17,031-613-0411,https://hshakdong-e.goehs.kr,928.0,384589.1918103448,547187.0474137932,931776.239224138,993.0,404781.9436052367,374477.17019133933,779259.113796576,1003.0,314599.25224327017,233667.55732801597,548266.8095712861
경기도교육청,경기도김포교육지원청,학운초등학교,초등학교,공립,,19630414.0,경기도 김포시 양촌읍 황금로70번길 13,031-988-1441,https://hakun-e.gpoe.kr,226.0,1012385.3097345132,784475.9734513274,1796861.2831858406,267.0,968465.3857677903,808556.0674157302,1777021.4531835206,280.0,711755.75,737986.3571428572,1449742.1071428573
경기도교육청,경기도안산교육지원청,학현초등학교,초등학교,공립,,20030301.0,경기도 안산시 상록구 석호로 6,070-5125-2406,https://hakhyeon-e.goeas.kr,304.0,848914.342105263,676783.0263157894,1525697.3684210526,323.0,738142.7244582043,600120.4334365325,1338263.1578947369,334.0,788736.5868263472,546057.9041916168,1334794.4910179642
경기도교육청,경기도파주교육지원청,한가람초등학교,초등학교,공립,,20100501.0,경기도 파주시 금바위로 87,031-580-8800,http://han-e.goepj.kr,1048.0,327592.929389313,523435.963740458,851028.893129771,1152.0,347456.5625,503198.0555555556,850654.6180555555,1231.0,300939.1551584078,294273.9236393176,595213.0787977255
경기도교육청,경기도이천교육지원청,한내초등학교,초등학교,공립,,19981010.0,경기도 이천시 갈산로 71,031-635-9773,https://hannae.goeic.kr/hannae/main.do,681.0,550150.3524229075,393563.436123348,943713.7885462557,755.0,609689.6821192052,258033.24503311256,867722.9271523177,786.0,615810.699745547,186210.2290076336,802020.9287531807
경기도교육청,경기도고양교육지원청,한류초등학교,초등학교,공립,,20190901.0,경기도 고양시 일산동구 한류월드로 262,031-961-0700,https://hanryu-e.goegy.kr/hanryu-e/main.do,1171.0,370269.53885567887,391667.147736977,761936.686592656,1153.0,370253.33911535126,371368.60364267125,741621.9427580226,1120.0,304056.3571428572,305289.1339285714,609345.4910714286
경기도교육청,경기도화성오산교육지원청,한마음초등학교,초등학교,공립,,20080301.0,경기도 화성시 동탄숲속로 69-6,031-8003-5953,https://hanmaeum-e.goehs.kr,804.0,457221.82835820894,499533.54477611935,956755.3731343283,879.0,477080.7849829352,411277.30375426624,888358.0887372014,922.0,466256.8980477224,343004.3709327549,809261.2689804771
경기도교육청,경기도고양교육지원청,한뫼초등학교,초등학교,공립,,20050501.0,경기도 고양시 일산서구 고양대로 629,031-976-7504,hanmoe-e.goegy.kr,693.0,453805.137085137,496616.99855699856,950422.1356421356,780.0,422012.94871794875,328540.641025641,750553.5897435897,833.0,505630.33613445377,294589.78391356545,800220.1200480192
경기도교육청,경기도화성오산교육지원청,한백초등학교,초등학교,공립,,20150501.0,경기도 화성시 동탄구 동탄순환대로26길 37,031-8077-7300,https://hanbaek-e.goehs.kr,1124.0,335055.0889679715,461695.7206405694,796750.809608541,1112.0,320057.24820143887,422156.44784172653,742213.6960431654,1150.0,275120.7913043478,318208.66956521734,593329.4608695651
경기도교육청,경기도구리남양주교육지원청,한별초등학교,초등학교,공립,,20140301.0,경기도 남양주시 별내4로 40,031-570-0300,http://hanbyeol-e.goegn.kr,1135.0,301912.04405286344,497199.95594713656,799112.0,1000.0,439942.34,431440.92,871383.26,1086.0,440150.8379373849,301148.65561694285,741299.4935543279
경기도교육청,경기도파주교육지원청,한빛초등학교,초등학교,공립,,20100301.0,경기도 파주시 미래로408번길 77,031-950-5910,https://hanbit-e.goepj.kr,1180.0,537532.6949152544,516618.43220338976,1054151.127118644,1264.0,506243.56012658234,414803.25158227846,921046.8117088608,1401.0,441917.7872947895,334453.0192719486,776370.806566738
